"dataset_version","method","project_slug","project_name","category","part_count","requested_part_area_sq_in","placed_part_area_sq_in","trim_margin_each_edge_in","kerf_in","nominal_sheet_length_in","nominal_sheet_width_in","usable_sheet_length_in","usable_sheet_width_in","orientation_mode","estimated_sheets","usable_area_yield_pct","usable_area_waste_pct","rejected_piece_count","complete_layout","source_template_url"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.125","0.03125","96","48","95.75","47.75","orientation_locked","2","52.4","47.6","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.125","0.0625","96","48","95.75","47.75","rotation_allowed","2","52.4","47.6","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.125","0.0625","96","48","95.75","47.75","orientation_locked","2","52.4","47.6","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.125","0.09375","96","48","95.75","47.75","rotation_allowed","2","52.4","47.6","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.125","0.09375","96","48","95.75","47.75","orientation_locked","2","52.4","47.6","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.125","0.125","96","48","95.75","47.75","rotation_allowed","2","52.4","47.6","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.125","0.125","96","48","95.75","47.75","orientation_locked","2","52.4","47.6","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.125","0.1875","96","48","95.75","47.75","rotation_allowed","2","52.4","47.6","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.125","0.1875","96","48","95.75","47.75","orientation_locked","2","52.4","47.6","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.125","0.25","96","48","95.75","47.75","rotation_allowed","2","52.4","47.6","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.125","0.25","96","48","95.75","47.75","orientation_locked","2","52.4","47.6","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.25","0","96","48","95.5","47.5","rotation_allowed","2","52.8","47.2","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.25","0","96","48","95.5","47.5","orientation_locked","2","52.8","47.2","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.25","0.03125","96","48","95.5","47.5","rotation_allowed","2","52.8","47.2","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.25","0.03125","96","48","95.5","47.5","orientation_locked","2","52.8","47.2","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.25","0.0625","96","48","95.5","47.5","rotation_allowed","2","52.8","47.2","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.25","0.0625","96","48","95.5","47.5","orientation_locked","2","52.8","47.2","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.25","0.09375","96","48","95.5","47.5","rotation_allowed","2","52.8","47.2","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.25","0.09375","96","48","95.5","47.5","orientation_locked","2","52.8","47.2","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.25","0.125","96","48","95.5","47.5","rotation_allowed","2","52.8","47.2","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.25","0.125","96","48","95.5","47.5","orientation_locked","2","52.8","47.2","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.25","0.1875","96","48","95.5","47.5","rotation_allowed","2","52.8","47.2","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.25","0.1875","96","48","95.5","47.5","orientation_locked","2","52.8","47.2","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.25","0.25","96","48","95.5","47.5","rotation_allowed","2","52.8","47.2","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.25","0.25","96","48","95.5","47.5","orientation_locked","2","52.8","47.2","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.5","0","96","48","95","47","rotation_allowed","2","53.6","46.4","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.5","0","96","48","95","47","orientation_locked","2","53.6","46.4","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.5","0.03125","96","48","95","47","rotation_allowed","2","53.6","46.4","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.5","0.03125","96","48","95","47","orientation_locked","2","53.6","46.4","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.5","0.0625","96","48","95","47","rotation_allowed","2","53.6","46.4","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.5","0.0625","96","48","95","47","orientation_locked","2","53.6","46.4","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.5","0.09375","96","48","95","47","rotation_allowed","2","53.6","46.4","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.5","0.09375","96","48","95","47","orientation_locked","2","53.6","46.4","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.5","0.125","96","48","95","47","rotation_allowed","2","53.6","46.4","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.5","0.125","96","48","95","47","orientation_locked","2","53.6","46.4","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.5","0.1875","96","48","95","47","rotation_allowed","2","53.6","46.4","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.5","0.1875","96","48","95","47","orientation_locked","2","53.6","46.4","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.5","0.25","96","48","95","47","rotation_allowed","2","53.6","46.4","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.5","0.25","96","48","95","47","orientation_locked","2","53.6","46.4","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","1","0","96","48","94","46","rotation_allowed","2","55.4","44.6","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","1","0","96","48","94","46","orientation_locked","2","55.4","44.6","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","1","0.03125","96","48","94","46","rotation_allowed","2","55.4","44.6","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","1","0.03125","96","48","94","46","orientation_locked","2","55.4","44.6","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","1","0.0625","96","48","94","46","rotation_allowed","2","55.4","44.6","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","1","0.0625","96","48","94","46","orientation_locked","2","55.4","44.6","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","1","0.09375","96","48","94","46","rotation_allowed","2","55.4","44.6","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","1","0.09375","96","48","94","46","orientation_locked","2","55.4","44.6","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","1","0.125","96","48","94","46","rotation_allowed","2","55.4","44.6","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","1","0.125","96","48","94","46","orientation_locked","2","55.4","44.6","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","1","0.1875","96","48","94","46","rotation_allowed","2","55.4","44.6","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","1","0.1875","96","48","94","46","orientation_locked","2","55.4","44.6","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","1","0.25","96","48","94","46","rotation_allowed","2","55.4","44.6","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","1","0.25","96","48","94","46","orientation_locked","2","55.4","44.6","0","true","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0","0","96","48","96","48","rotation_allowed","1","74.1","25.9","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0","0","96","48","96","48","orientation_locked","1","74.1","25.9","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0","0.03125","96","48","96","48","rotation_allowed","1","74.1","25.9","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0","0.03125","96","48","96","48","orientation_locked","1","74.1","25.9","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0","0.0625","96","48","96","48","rotation_allowed","1","74.1","25.9","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0","0.0625","96","48","96","48","orientation_locked","1","74.1","25.9","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0","0.09375","96","48","96","48","rotation_allowed","1","74.1","25.9","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0","0.09375","96","48","96","48","orientation_locked","1","74.1","25.9","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0","0.125","96","48","96","48","rotation_allowed","1","74.1","25.9","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0","0.125","96","48","96","48","orientation_locked","1","74.1","25.9","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0","0.1875","96","48","96","48","rotation_allowed","1","74.1","25.9","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0","0.1875","96","48","96","48","orientation_locked","1","74.1","25.9","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0","0.25","96","48","96","48","rotation_allowed","1","74.1","25.9","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0","0.25","96","48","96","48","orientation_locked","1","74.1","25.9","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.125","0","96","48","95.75","47.75","rotation_allowed","1","74.7","25.3","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.125","0","96","48","95.75","47.75","orientation_locked","1","74.7","25.3","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.125","0.03125","96","48","95.75","47.75","rotation_allowed","1","74.7","25.3","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.125","0.03125","96","48","95.75","47.75","orientation_locked","1","74.7","25.3","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.125","0.0625","96","48","95.75","47.75","rotation_allowed","1","74.7","25.3","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.125","0.0625","96","48","95.75","47.75","orientation_locked","1","74.7","25.3","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.125","0.09375","96","48","95.75","47.75","rotation_allowed","1","74.7","25.3","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.125","0.09375","96","48","95.75","47.75","orientation_locked","1","74.7","25.3","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.125","0.125","96","48","95.75","47.75","rotation_allowed","1","74.7","25.3","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.125","0.125","96","48","95.75","47.75","orientation_locked","1","74.7","25.3","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.125","0.1875","96","48","95.75","47.75","rotation_allowed","1","74.7","25.3","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.125","0.1875","96","48","95.75","47.75","orientation_locked","1","74.7","25.3","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.125","0.25","96","48","95.75","47.75","rotation_allowed","1","74.7","25.3","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.125","0.25","96","48","95.75","47.75","orientation_locked","1","74.7","25.3","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.25","0","96","48","95.5","47.5","rotation_allowed","1","75.2","24.8","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.25","0","96","48","95.5","47.5","orientation_locked","1","75.2","24.8","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.25","0.03125","96","48","95.5","47.5","rotation_allowed","1","75.2","24.8","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.25","0.03125","96","48","95.5","47.5","orientation_locked","1","75.2","24.8","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.25","0.0625","96","48","95.5","47.5","rotation_allowed","1","75.2","24.8","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.25","0.0625","96","48","95.5","47.5","orientation_locked","1","75.2","24.8","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.25","0.09375","96","48","95.5","47.5","rotation_allowed","1","75.2","24.8","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.25","0.09375","96","48","95.5","47.5","orientation_locked","1","75.2","24.8","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.25","0.125","96","48","95.5","47.5","rotation_allowed","1","75.2","24.8","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.25","0.125","96","48","95.5","47.5","orientation_locked","1","75.2","24.8","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.25","0.1875","96","48","95.5","47.5","rotation_allowed","1","75.2","24.8","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.25","0.1875","96","48","95.5","47.5","orientation_locked","1","75.2","24.8","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.25","0.25","96","48","95.5","47.5","rotation_allowed","1","75.2","24.8","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.25","0.25","96","48","95.5","47.5","orientation_locked","1","75.2","24.8","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.5","0","96","48","95","47","rotation_allowed","1","76.4","23.6","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.5","0","96","48","95","47","orientation_locked","1","76.4","23.6","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.5","0.03125","96","48","95","47","rotation_allowed","1","76.4","23.6","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.5","0.03125","96","48","95","47","orientation_locked","1","76.4","23.6","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.5","0.0625","96","48","95","47","rotation_allowed","1","76.4","23.6","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.5","0.0625","96","48","95","47","orientation_locked","1","76.4","23.6","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.5","0.09375","96","48","95","47","rotation_allowed","1","76.4","23.6","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.5","0.09375","96","48","95","47","orientation_locked","1","76.4","23.6","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.5","0.125","96","48","95","47","rotation_allowed","1","76.4","23.6","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.5","0.125","96","48","95","47","orientation_locked","1","76.4","23.6","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.5","0.1875","96","48","95","47","rotation_allowed","1","76.4","23.6","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.5","0.1875","96","48","95","47","orientation_locked","1","76.4","23.6","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
