"benchmark_version","method","project_slug","project_name","category","part_count","requested_part_area_sq_in","placed_part_area_sq_in","sheet_format","sheet_length_in","sheet_width_in","orientation_mode","estimated_sheets","yield_pct","waste_pct","rejected_piece_count","complete_layout","source_template_url"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","4x10","120","48","rotation_allowed","1","59.3","40.7","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","4x10","120","48","orientation_locked","1","59.3","40.7","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","5x10","120","60","rotation_allowed","1","47.4","52.6","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","5x10","120","60","orientation_locked","1","47.4","52.6","0","true","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","floating-shelf","Floating shelf","Storage","7","1530.5","1530.5","5x5","60","60","rotation_allowed","1","42.5","57.5","0","true","https://woodcuttool.com/templates/floating-shelf-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","floating-shelf","Floating shelf","Storage","7","1530.5","1530.5","5x5","60","60","orientation_locked","1","42.5","57.5","0","true","https://woodcuttool.com/templates/floating-shelf-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","floating-shelf","Floating shelf","Storage","7","1530.5","1530.5","4x8","96","48","rotation_allowed","1","33.2","66.8","0","true","https://woodcuttool.com/templates/floating-shelf-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","floating-shelf","Floating shelf","Storage","7","1530.5","1530.5","4x8","96","48","orientation_locked","1","33.2","66.8","0","true","https://woodcuttool.com/templates/floating-shelf-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","floating-shelf","Floating shelf","Storage","7","1530.5","1530.5","4x10","120","48","rotation_allowed","1","26.6","73.4","0","true","https://woodcuttool.com/templates/floating-shelf-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","floating-shelf","Floating shelf","Storage","7","1530.5","1530.5","4x10","120","48","orientation_locked","1","26.6","73.4","0","true","https://woodcuttool.com/templates/floating-shelf-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","floating-shelf","Floating shelf","Storage","7","1530.5","1530.5","5x10","120","60","rotation_allowed","1","21.3","78.7","0","true","https://woodcuttool.com/templates/floating-shelf-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","floating-shelf","Floating shelf","Storage","7","1530.5","1530.5","5x10","120","60","orientation_locked","1","21.3","78.7","0","true","https://woodcuttool.com/templates/floating-shelf-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","wall-garage-cabinet","Wall garage cabinet","Storage","7","4764","4764","5x5","60","60","rotation_allowed","2","66.2","33.8","0","true","https://woodcuttool.com/templates/wall-garage-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","wall-garage-cabinet","Wall garage cabinet","Storage","7","4764","4764","5x5","60","60","orientation_locked","3","44.1","55.9","0","true","https://woodcuttool.com/templates/wall-garage-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","wall-garage-cabinet","Wall garage cabinet","Storage","7","4764","4764","4x8","96","48","rotation_allowed","2","51.7","48.3","0","true","https://woodcuttool.com/templates/wall-garage-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","wall-garage-cabinet","Wall garage cabinet","Storage","7","4764","4764","4x8","96","48","orientation_locked","2","51.7","48.3","0","true","https://woodcuttool.com/templates/wall-garage-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","wall-garage-cabinet","Wall garage cabinet","Storage","7","4764","4764","4x10","120","48","rotation_allowed","1","82.7","17.3","0","true","https://woodcuttool.com/templates/wall-garage-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","wall-garage-cabinet","Wall garage cabinet","Storage","7","4764","4764","4x10","120","48","orientation_locked","1","82.7","17.3","0","true","https://woodcuttool.com/templates/wall-garage-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","wall-garage-cabinet","Wall garage cabinet","Storage","7","4764","4764","5x10","120","60","rotation_allowed","1","66.2","33.8","0","true","https://woodcuttool.com/templates/wall-garage-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","wall-garage-cabinet","Wall garage cabinet","Storage","7","4764","4764","5x10","120","60","orientation_locked","1","66.2","33.8","0","true","https://woodcuttool.com/templates/wall-garage-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","storage-bench","Storage bench","Storage","6","3373.9","3373.9","5x5","60","60","rotation_allowed","2","46.9","53.1","0","true","https://woodcuttool.com/templates/storage-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","storage-bench","Storage bench","Storage","6","3373.9","3373.9","5x5","60","60","orientation_locked","2","46.9","53.1","0","true","https://woodcuttool.com/templates/storage-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","storage-bench","Storage bench","Storage","6","3373.9","3373.9","4x8","96","48","rotation_allowed","2","36.6","63.4","0","true","https://woodcuttool.com/templates/storage-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","storage-bench","Storage bench","Storage","6","3373.9","3373.9","4x8","96","48","orientation_locked","2","36.6","63.4","0","true","https://woodcuttool.com/templates/storage-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","storage-bench","Storage bench","Storage","6","3373.9","3373.9","4x10","120","48","rotation_allowed","1","58.6","41.4","0","true","https://woodcuttool.com/templates/storage-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","storage-bench","Storage bench","Storage","6","3373.9","3373.9","4x10","120","48","orientation_locked","1","58.6","41.4","0","true","https://woodcuttool.com/templates/storage-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","storage-bench","Storage bench","Storage","6","3373.9","3373.9","5x10","120","60","rotation_allowed","1","46.9","53.1","0","true","https://woodcuttool.com/templates/storage-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","storage-bench","Storage bench","Storage","6","3373.9","3373.9","5x10","120","60","orientation_locked","1","46.9","53.1","0","true","https://woodcuttool.com/templates/storage-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","toy-box","Toy box","Furniture","6","3028.5","3028.5","5x5","60","60","rotation_allowed","2","42.1","57.9","0","true","https://woodcuttool.com/templates/toy-box-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","toy-box","Toy box","Furniture","6","3028.5","3028.5","5x5","60","60","orientation_locked","2","42.1","57.9","0","true","https://woodcuttool.com/templates/toy-box-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","toy-box","Toy box","Furniture","6","3028.5","3028.5","4x8","96","48","rotation_allowed","2","32.9","67.1","0","true","https://woodcuttool.com/templates/toy-box-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","toy-box","Toy box","Furniture","6","3028.5","3028.5","4x8","96","48","orientation_locked","2","32.9","67.1","0","true","https://woodcuttool.com/templates/toy-box-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","toy-box","Toy box","Furniture","6","3028.5","3028.5","4x10","120","48","rotation_allowed","1","52.6","47.4","0","true","https://woodcuttool.com/templates/toy-box-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","toy-box","Toy box","Furniture","6","3028.5","3028.5","4x10","120","48","orientation_locked","1","52.6","47.4","0","true","https://woodcuttool.com/templates/toy-box-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","toy-box","Toy box","Furniture","6","3028.5","3028.5","5x10","120","60","rotation_allowed","1","42.1","57.9","0","true","https://woodcuttool.com/templates/toy-box-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","toy-box","Toy box","Furniture","6","3028.5","3028.5","5x10","120","60","orientation_locked","1","42.1","57.9","0","true","https://woodcuttool.com/templates/toy-box-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","shoe-rack","Shoe rack","Storage","9","2533.5","2533.5","5x5","60","60","rotation_allowed","1","70.4","29.6","0","true","https://woodcuttool.com/templates/shoe-rack-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","shoe-rack","Shoe rack","Storage","9","2533.5","2533.5","5x5","60","60","orientation_locked","1","70.4","29.6","0","true","https://woodcuttool.com/templates/shoe-rack-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","shoe-rack","Shoe rack","Storage","9","2533.5","2533.5","4x8","96","48","rotation_allowed","1","55","45","0","true","https://woodcuttool.com/templates/shoe-rack-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","shoe-rack","Shoe rack","Storage","9","2533.5","2533.5","4x8","96","48","orientation_locked","1","55","45","0","true","https://woodcuttool.com/templates/shoe-rack-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","shoe-rack","Shoe rack","Storage","9","2533.5","2533.5","4x10","120","48","rotation_allowed","1","44","56","0","true","https://woodcuttool.com/templates/shoe-rack-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","shoe-rack","Shoe rack","Storage","9","2533.5","2533.5","4x10","120","48","orientation_locked","1","44","56","0","true","https://woodcuttool.com/templates/shoe-rack-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","shoe-rack","Shoe rack","Storage","9","2533.5","2533.5","5x10","120","60","rotation_allowed","1","35.2","64.8","0","true","https://woodcuttool.com/templates/shoe-rack-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","shoe-rack","Shoe rack","Storage","9","2533.5","2533.5","5x10","120","60","orientation_locked","1","35.2","64.8","0","true","https://woodcuttool.com/templates/shoe-rack-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","nightstand","Nightstand","Furniture","5","1618","1618","5x5","60","60","rotation_allowed","1","44.9","55.1","0","true","https://woodcuttool.com/templates/nightstand-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","nightstand","Nightstand","Furniture","5","1618","1618","5x5","60","60","orientation_locked","1","44.9","55.1","0","true","https://woodcuttool.com/templates/nightstand-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","nightstand","Nightstand","Furniture","5","1618","1618","4x8","96","48","rotation_allowed","1","35.1","64.9","0","true","https://woodcuttool.com/templates/nightstand-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","nightstand","Nightstand","Furniture","5","1618","1618","4x8","96","48","orientation_locked","1","35.1","64.9","0","true","https://woodcuttool.com/templates/nightstand-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","nightstand","Nightstand","Furniture","5","1618","1618","4x10","120","48","rotation_allowed","1","28.1","71.9","0","true","https://woodcuttool.com/templates/nightstand-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","nightstand","Nightstand","Furniture","5","1618","1618","4x10","120","48","orientation_locked","1","28.1","71.9","0","true","https://woodcuttool.com/templates/nightstand-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","nightstand","Nightstand","Furniture","5","1618","1618","5x10","120","60","rotation_allowed","1","22.5","77.5","0","true","https://woodcuttool.com/templates/nightstand-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","nightstand","Nightstand","Furniture","5","1618","1618","5x10","120","60","orientation_locked","1","22.5","77.5","0","true","https://woodcuttool.com/templates/nightstand-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","dining-bench","Dining bench","Furniture","6","1573.5","1573.5","5x5","60","60","rotation_allowed","1","43.7","56.3","0","true","https://woodcuttool.com/templates/dining-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","dining-bench","Dining bench","Furniture","6","1573.5","1573.5","5x5","60","60","orientation_locked","1","43.7","56.3","0","true","https://woodcuttool.com/templates/dining-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","dining-bench","Dining bench","Furniture","6","1573.5","1573.5","4x8","96","48","rotation_allowed","1","34.1","65.9","0","true","https://woodcuttool.com/templates/dining-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","dining-bench","Dining bench","Furniture","6","1573.5","1573.5","4x8","96","48","orientation_locked","1","34.1","65.9","0","true","https://woodcuttool.com/templates/dining-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","dining-bench","Dining bench","Furniture","6","1573.5","1573.5","4x10","120","48","rotation_allowed","1","27.3","72.7","0","true","https://woodcuttool.com/templates/dining-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","dining-bench","Dining bench","Furniture","6","1573.5","1573.5","4x10","120","48","orientation_locked","1","27.3","72.7","0","true","https://woodcuttool.com/templates/dining-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","dining-bench","Dining bench","Furniture","6","1573.5","1573.5","5x10","120","60","rotation_allowed","1","21.9","78.1","0","true","https://woodcuttool.com/templates/dining-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","dining-bench","Dining bench","Furniture","6","1573.5","1573.5","5x10","120","60","orientation_locked","1","21.9","78.1","0","true","https://woodcuttool.com/templates/dining-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","entryway-table","Entryway table","Furniture","5","1981.5","1981.5","5x5","60","60","rotation_allowed","1","55","45","0","true","https://woodcuttool.com/templates/entryway-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","entryway-table","Entryway table","Furniture","5","1981.5","1981.5","5x5","60","60","orientation_locked","1","55","45","0","true","https://woodcuttool.com/templates/entryway-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","entryway-table","Entryway table","Furniture","5","1981.5","1981.5","4x8","96","48","rotation_allowed","1","43","57","0","true","https://woodcuttool.com/templates/entryway-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","entryway-table","Entryway table","Furniture","5","1981.5","1981.5","4x8","96","48","orientation_locked","1","43","57","0","true","https://woodcuttool.com/templates/entryway-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","entryway-table","Entryway table","Furniture","5","1981.5","1981.5","4x10","120","48","rotation_allowed","1","34.4","65.6","0","true","https://woodcuttool.com/templates/entryway-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","entryway-table","Entryway table","Furniture","5","1981.5","1981.5","4x10","120","48","orientation_locked","1","34.4","65.6","0","true","https://woodcuttool.com/templates/entryway-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","entryway-table","Entryway table","Furniture","5","1981.5","1981.5","5x10","120","60","rotation_allowed","1","27.5","72.5","0","true","https://woodcuttool.com/templates/entryway-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","entryway-table","Entryway table","Furniture","5","1981.5","1981.5","5x10","120","60","orientation_locked","1","27.5","72.5","0","true","https://woodcuttool.com/templates/entryway-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","tool-cabinet","Tool cabinet","Shop","8","2710.9","2710.9","5x5","60","60","rotation_allowed","1","75.3","24.7","0","true","https://woodcuttool.com/templates/tool-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","tool-cabinet","Tool cabinet","Shop","8","2710.9","2710.9","5x5","60","60","orientation_locked","2","37.7","62.3","0","true","https://woodcuttool.com/templates/tool-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","tool-cabinet","Tool cabinet","Shop","8","2710.9","2710.9","4x8","96","48","rotation_allowed","1","58.8","41.2","0","true","https://woodcuttool.com/templates/tool-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","tool-cabinet","Tool cabinet","Shop","8","2710.9","2710.9","4x8","96","48","orientation_locked","1","58.8","41.2","0","true","https://woodcuttool.com/templates/tool-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","tool-cabinet","Tool cabinet","Shop","8","2710.9","2710.9","4x10","120","48","rotation_allowed","1","47.1","52.9","0","true","https://woodcuttool.com/templates/tool-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","tool-cabinet","Tool cabinet","Shop","8","2710.9","2710.9","4x10","120","48","orientation_locked","1","47.1","52.9","0","true","https://woodcuttool.com/templates/tool-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","tool-cabinet","Tool cabinet","Shop","8","2710.9","2710.9","5x10","120","60","rotation_allowed","1","37.7","62.3","0","true","https://woodcuttool.com/templates/tool-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","tool-cabinet","Tool cabinet","Shop","8","2710.9","2710.9","5x10","120","60","orientation_locked","1","37.7","62.3","0","true","https://woodcuttool.com/templates/tool-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","router-table","Router table","Shop","7","3828.3","3828.3","5x5","60","60","rotation_allowed","2","53.2","46.8","0","true","https://woodcuttool.com/templates/router-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","router-table","Router table","Shop","7","3828.3","3828.3","5x5","60","60","orientation_locked","3","35.4","64.6","0","true","https://woodcuttool.com/templates/router-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","router-table","Router table","Shop","7","3828.3","3828.3","4x8","96","48","rotation_allowed","2","41.5","58.5","0","true","https://woodcuttool.com/templates/router-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","router-table","Router table","Shop","7","3828.3","3828.3","4x8","96","48","orientation_locked","2","41.5","58.5","0","true","https://woodcuttool.com/templates/router-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","router-table","Router table","Shop","7","3828.3","3828.3","4x10","120","48","rotation_allowed","1","66.5","33.5","0","true","https://woodcuttool.com/templates/router-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","router-table","Router table","Shop","7","3828.3","3828.3","4x10","120","48","orientation_locked","1","66.5","33.5","0","true","https://woodcuttool.com/templates/router-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","router-table","Router table","Shop","7","3828.3","3828.3","5x10","120","60","rotation_allowed","1","53.2","46.8","0","true","https://woodcuttool.com/templates/router-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","router-table","Router table","Shop","7","3828.3","3828.3","5x10","120","60","orientation_locked","1","53.2","46.8","0","true","https://woodcuttool.com/templates/router-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","pegboard-organizer","Pegboard organizer","Shop","9","1656","1656","5x5","60","60","rotation_allowed","1","46","54","0","true","https://woodcuttool.com/templates/pegboard-organizer-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","pegboard-organizer","Pegboard organizer","Shop","9","1656","1656","5x5","60","60","orientation_locked","1","46","54","0","true","https://woodcuttool.com/templates/pegboard-organizer-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","pegboard-organizer","Pegboard organizer","Shop","9","1656","1656","4x8","96","48","rotation_allowed","1","35.9","64.1","0","true","https://woodcuttool.com/templates/pegboard-organizer-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","pegboard-organizer","Pegboard organizer","Shop","9","1656","1656","4x8","96","48","orientation_locked","1","35.9","64.1","0","true","https://woodcuttool.com/templates/pegboard-organizer-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","pegboard-organizer","Pegboard organizer","Shop","9","1656","1656","4x10","120","48","rotation_allowed","1","28.7","71.3","0","true","https://woodcuttool.com/templates/pegboard-organizer-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","pegboard-organizer","Pegboard organizer","Shop","9","1656","1656","4x10","120","48","orientation_locked","1","28.7","71.3","0","true","https://woodcuttool.com/templates/pegboard-organizer-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","pegboard-organizer","Pegboard organizer","Shop","9","1656","1656","5x10","120","60","rotation_allowed","1","23","77","0","true","https://woodcuttool.com/templates/pegboard-organizer-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","pegboard-organizer","Pegboard organizer","Shop","9","1656","1656","5x10","120","60","orientation_locked","1","23","77","0","true","https://woodcuttool.com/templates/pegboard-organizer-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","clamp-rack","Clamp rack","Shop","18","888","888","5x5","60","60","rotation_allowed","1","24.7","75.3","0","true","https://woodcuttool.com/templates/clamp-rack-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","clamp-rack","Clamp rack","Shop","18","888","888","5x5","60","60","orientation_locked","1","24.7","75.3","0","true","https://woodcuttool.com/templates/clamp-rack-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","clamp-rack","Clamp rack","Shop","18","888","888","4x8","96","48","rotation_allowed","1","19.3","80.7","0","true","https://woodcuttool.com/templates/clamp-rack-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","clamp-rack","Clamp rack","Shop","18","888","888","4x8","96","48","orientation_locked","1","19.3","80.7","0","true","https://woodcuttool.com/templates/clamp-rack-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","clamp-rack","Clamp rack","Shop","18","888","888","4x10","120","48","rotation_allowed","1","15.4","84.6","0","true","https://woodcuttool.com/templates/clamp-rack-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","clamp-rack","Clamp rack","Shop","18","888","888","4x10","120","48","orientation_locked","1","15.4","84.6","0","true","https://woodcuttool.com/templates/clamp-rack-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","clamp-rack","Clamp rack","Shop","18","888","888","5x10","120","60","rotation_allowed","1","12.3","87.7","0","true","https://woodcuttool.com/templates/clamp-rack-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","clamp-rack","Clamp rack","Shop","18","888","888","5x10","120","60","orientation_locked","1","12.3","87.7","0","true","https://woodcuttool.com/templates/clamp-rack-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","drill-press-stand","Drill press stand","Shop","6","3058.5","3058.5","5x5","60","60","rotation_allowed","1","85","15","0","true","https://woodcuttool.com/templates/drill-press-stand-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","drill-press-stand","Drill press stand","Shop","6","3058.5","3058.5","5x5","60","60","orientation_locked","1","85","15","0","true","https://woodcuttool.com/templates/drill-press-stand-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","drill-press-stand","Drill press stand","Shop","6","3058.5","3058.5","4x8","96","48","rotation_allowed","1","66.4","33.6","0","true","https://woodcuttool.com/templates/drill-press-stand-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","drill-press-stand","Drill press stand","Shop","6","3058.5","3058.5","4x8","96","48","orientation_locked","1","66.4","33.6","0","true","https://woodcuttool.com/templates/drill-press-stand-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","drill-press-stand","Drill press stand","Shop","6","3058.5","3058.5","4x10","120","48","rotation_allowed","1","53.1","46.9","0","true","https://woodcuttool.com/templates/drill-press-stand-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","drill-press-stand","Drill press stand","Shop","6","3058.5","3058.5","4x10","120","48","orientation_locked","1","53.1","46.9","0","true","https://woodcuttool.com/templates/drill-press-stand-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","drill-press-stand","Drill press stand","Shop","6","3058.5","3058.5","5x10","120","60","rotation_allowed","1","42.5","57.5","0","true","https://woodcuttool.com/templates/drill-press-stand-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","drill-press-stand","Drill press stand","Shop","6","3058.5","3058.5","5x10","120","60","orientation_locked","1","42.5","57.5","0","true","https://woodcuttool.com/templates/drill-press-stand-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","planter-box","Planter box","Outdoor","9","1903.3","1903.3","5x5","60","60","rotation_allowed","1","52.9","47.1","0","true","https://woodcuttool.com/templates/planter-box-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","planter-box","Planter box","Outdoor","9","1903.3","1903.3","5x5","60","60","orientation_locked","1","52.9","47.1","0","true","https://woodcuttool.com/templates/planter-box-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","planter-box","Planter box","Outdoor","9","1903.3","1903.3","4x8","96","48","rotation_allowed","1","41.3","58.7","0","true","https://woodcuttool.com/templates/planter-box-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","planter-box","Planter box","Outdoor","9","1903.3","1903.3","4x8","96","48","orientation_locked","1","41.3","58.7","0","true","https://woodcuttool.com/templates/planter-box-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","planter-box","Planter box","Outdoor","9","1903.3","1903.3","4x10","120","48","rotation_allowed","1","33","67","0","true","https://woodcuttool.com/templates/planter-box-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","planter-box","Planter box","Outdoor","9","1903.3","1903.3","4x10","120","48","orientation_locked","1","33","67","0","true","https://woodcuttool.com/templates/planter-box-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","planter-box","Planter box","Outdoor","9","1903.3","1903.3","5x10","120","60","rotation_allowed","1","26.4","73.6","0","true","https://woodcuttool.com/templates/planter-box-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","planter-box","Planter box","Outdoor","9","1903.3","1903.3","5x10","120","60","orientation_locked","1","26.4","73.6","0","true","https://woodcuttool.com/templates/planter-box-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","plywood-chair","Plywood chair","Furniture","5","2101.5","2101.5","5x5","60","60","rotation_allowed","1","58.4","41.6","0","true","https://woodcuttool.com/templates/plywood-chair-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","plywood-chair","Plywood chair","Furniture","5","2101.5","2101.5","5x5","60","60","orientation_locked","1","58.4","41.6","0","true","https://woodcuttool.com/templates/plywood-chair-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","plywood-chair","Plywood chair","Furniture","5","2101.5","2101.5","4x8","96","48","rotation_allowed","1","45.6","54.4","0","true","https://woodcuttool.com/templates/plywood-chair-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","plywood-chair","Plywood chair","Furniture","5","2101.5","2101.5","4x8","96","48","orientation_locked","1","45.6","54.4","0","true","https://woodcuttool.com/templates/plywood-chair-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","plywood-chair","Plywood chair","Furniture","5","2101.5","2101.5","4x10","120","48","rotation_allowed","1","36.5","63.5","0","true","https://woodcuttool.com/templates/plywood-chair-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","plywood-chair","Plywood chair","Furniture","5","2101.5","2101.5","4x10","120","48","orientation_locked","1","36.5","63.5","0","true","https://woodcuttool.com/templates/plywood-chair-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","plywood-chair","Plywood chair","Furniture","5","2101.5","2101.5","5x10","120","60","rotation_allowed","1","29.2","70.8","0","true","https://woodcuttool.com/templates/plywood-chair-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","plywood-chair","Plywood chair","Furniture","5","2101.5","2101.5","5x10","120","60","orientation_locked","1","29.2","70.8","0","true","https://woodcuttool.com/templates/plywood-chair-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","lounge-chair","Plywood lounge chair","Furniture","18","2994","2994","5x5","60","60","rotation_allowed","2","41.6","58.4","0","true","https://woodcuttool.com/templates/lounge-chair-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","lounge-chair","Plywood lounge chair","Furniture","18","2994","2994","5x5","60","60","orientation_locked","2","41.6","58.4","0","true","https://woodcuttool.com/templates/lounge-chair-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","lounge-chair","Plywood lounge chair","Furniture","18","2994","2994","4x8","96","48","rotation_allowed","1","65","35","0","true","https://woodcuttool.com/templates/lounge-chair-cut-list/"
